time,year,month,day,hour,min,sec,number of passage,pos_ii[0],pos_ii[1],pos_ii[2],vel_ii[0],vel_ii[1],vel_ii[2],pos_ii_mag,vel_ii_mag,pos_pp[0],pos_pp[1],pos_pp[2],pos_pp_mag,vel_pp[0],vel_pp[1],vel_pp[2],vel_pp_mag,a,e,i,OMEGA,omega,vi,lat,lon,alt,gamma_ii,gamma_pp,h_ii[0],h_ii[1],h_ii[2],h_pp[0],h_pp[1],h_pp[2],h_ii_mag,h_pp_mag,uD[0],uD[1],uD[2],uE[0],uE[1],uE[2],uN[0],uN[1],uN[2],vN,vE,azi_pp,rho,T,p,wind[0],wind[1],wind[2],cL,cD,aoa,S,mass,heat_rate,heat_load,T_r,q,gravity_ii[0],gravity_ii[1],gravity_ii[2],drag_pp[0],drag_pp[1],drag_pp[2],drag_ii[0],drag_ii[1],drag_ii[2],lift_pp[0],lift_pp[1],lift_pp[2],lift_ii[0],lift_ii[1],lift_ii[2],force_ii[0],force_ii[1],force_ii[2],energy,t_cf,h_cf,gamma_cf,v_cf
0.0,2001.0,11.0,6.0,8.0,30.0,0.0,1.0,-12009249.999959355,1.3160952745814256,-20.918735360633754,0.004913127904667015,79.5472704268905,-1264.3676570072953,12009249.999977646,1266.86753070028,-12009249.999959355,1.3160952745814256,-20.918735360633754,12009249.999977646,0.005006415843714194,930.7912522540095,-1264.3676570072953,1570.031186755145,7748099.999999998,0.5499606355106416,1.6336281798666923,0.0,0.0,3.1415943989350126,-1.7476892470394146e-06,3.141592543999663,8613049.999977706,-2.1327408965673702e-06,-1.720938970588672e-06,0.0,-15184107284.966248,-955303057.3773677,17806.94758317363,-15184107284.9682,-11178104846.10022,15214128892.999416,18854897029.476208,0.9999999999984668,-1.0959013042616864e-07,1.747689247038525e-06,-1.0959013042633601e-07,-0.999999999999994,0.0,-1.7476892470385147e-06,1.9152949252765693e-13,0.9999999999984728,-1264.3676570139355,-930.7912522545525,-2.5070007802100625,0.0,150.0,0.0,0.0,0.0,0.0,4.085277489948776e-17,2.4671764451257467,1.5707963267948966,6.594907118711771,461.0,0.0,0.0,0.0,0.0,136.93014674624192,-1.5006192649922358e-05,0.00023862876465864378,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93014674624192,-1.5006192649922358e-05,0.00023862876465864378,-2763774.344678051,0,0,0,0
2.194276682039762e-05,2001.0,11.0,6.0,8.0,30.0,0.0,1.0,-12009249.999959249,1.317840761787602,-20.94647908530672,0.004919645532174033,79.54727042688981,-1264.3676570072842,12009249.999977589,1266.8675307002943,-12009249.999959247,1.336519409988101,-20.94647908530672,12009249.999977589,0.005014504906392321,930.7912522539934,-1264.3676570072842,1570.0311867551522,7748100.000000001,0.5499606355106414,1.6336281798666923,0.0,6.283185307179586,3.1415944012234904,-1.7500071409487777e-06,3.1415925422989623,8613049.99997765,-2.1356540519866045e-06,-1.723259860342631e-06,2.2737367544323206e-13,-15184107284.966251,-955303057.3773681,17806.94758317331,-15184107284.968237,-11178104846.10004,15214128892.99942,18854897029.47613,0.9999999999984626,-1.1129083089550815e-07,1.7500071409478845e-06,-1.1129083089567856e-07,-0.9999999999999938,0.0,-1.7500071409478737e-06,1.9475974878946093e-13,0.9999999999984688,-1264.367657013942,-930.7912522545457,-2.5070007802100682,0.0,150.0,0.0,0.0,0.0,0.0,4.085277489948766e-17,2.467176445125745,1.5707963267948966,6.594907118711801,461.0,0.0,0.0,0.0,0.0,136.93014674624268,-1.5026094793627324e-05,0.000238945248931315,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93014674624268,-1.5026094793627324e-05,0.000238945248931315,-2763774.34467805,0,0,0,0
0.003996821018712097,2001.0,11.0,6.0,8.0,30.0,0.0,1.0,-12009249.999937644,1.6340314770045483,-25.972186587536335,0.006100297728118217,79.54727042674669,-1264.3676570050081,12009249.999965841,1266.8675307031488,-12009249.9999367,5.036301315617094,-25.972186587536335,12009249.999965841,0.0064798187193971825,930.7912522505285,-1264.3676570050081,1570.031186756629,7748100.000000359,0.5499606355106088,1.6336281798666923,0.0,6.283185307179586,3.141594820774022,-2.169887922891168e-06,3.1415922342212803,8613049.999965932,-2.6483434323688203e-06,-2.137005238527706e-06,2.7284841053187847e-12,-15184107284.966991,-955303057.3774155,17806.9475830993,-15184107284.975655,-11178104846.063375,15214128893.00016,18854897029.460365,0.9999999999975578,-4.1936851292657234e-07,2.169887922889465e-06,-4.193685129275596e-07,-0.9999999999999121,0.0,-2.169887922889274e-06,9.09982671441626e-13,0.9999999999976458,-1264.367657015245,-930.7912522531641,-2.507000780211269,0.0,150.0,0.0,0.0,0.0,0.0,4.0852774899470814e-17,2.46717644512547,1.5707963267948966,6.594907118718004,461.0,0.0,0.0,0.0,0.0,136.93014674639795,-1.8631319186096382e-05,0.00029627559668588406,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93014674639795,-1.8631319186096382e-05,0.00029627559668588406,-2763774.3446779223,0,0,0,0
0.3592231319637377,2001.0,11.0,6.0,8.0,30.0,0.0,1.0,-12009249.978913367,29.89131487991052,-475.1088448007134,0.11161264242465742,79.54727028748266,-1264.367654790429,12009249.988348672,1266.8675333861158,-12009249.9742592,335.6778435185136,-475.1088448007134,12009249.988348674,0.13743175913732975,930.7912474251807,-1264.367654790429,1570.0311881141286,7748099.999857788,0.5499606355246747,1.633628179866744,0.0,6.283185307179586,3.141632309919367,-3.969372937401146e-05,3.141564701982145,8613049.988379989,-4.846113985386243e-05,-3.910359132011333e-05,2.128217602148652e-08,-15184107284.658857,-955303057.3588157,17806.946540181,-15184107291.041168,-11178104810.314337,15214128892.691467,18854897013.15123,0.9999999988215578,-2.795160762247609e-05,3.969372936358794e-05,-2.7951607644496258e-05,-0.9999999996093538,0.0,-3.9693729348081734e-05,1.1095035491178301e-09,0.999999999212204,-1264.367658216828,-930.7912509030092,-2.5070007813575237,0.0,150.0,0.0,0.0,0.0,0.0,4.085277488398658e-17,2.467176444872593,1.5707963267948966,6.594907124420174,461.0,0.0,0.0,0.0,0.0,136.93014690386786,-0.0003408224614228796,0.005419765348523214,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93014690386786,-0.0003408224614228796,0.005419765348523214,-2763774.3447287777,0,0,0,0
2.7217534849050264,2001.0,11.0,6.0,8.0,30.0,2.0,1.0,-12009248.88695688,217.82414903144343,-3462.2157048066924,0.8133515479468464,79.54726305452647,-1264.3675397718202,12009249.3880034,1266.8676743167978,-12009248.621442448,2534.7001899226434,-3462.2157048066924,12009249.388003398,1.0083636649343142,930.7909887734623,-1264.3675397718202,1570.0312599460578,7748100.000594442,0.5499606354971484,1.6336281798694234,0.0,6.283185185208326,3.1418816421485607,-0.0002892563745359944,3.1413815912467453,8613049.389666315,-0.0003531520287766943,-0.0002849604958157762,7.994298357516527e-06,-15184107285.707644,-955303057.4656469,17806.536032373086,-15184107625.17383,-11178102954.678328,15214128893.74489,18854896182.12117,0.9999999358917199,-0.0002110623326511617,0.0002892563705023504,-0.00021106234148087557,-0.9999999777263437,0.0,-0.00028925636405955344,6.105112684648575e-08,0.9999999581653752,-1264.3677217272475,-930.79118086894,-2.5070008412617337,0.0,150.0,0.0,0.0,0.0,0.0,4.0852774064638535e-17,2.467176431491624,1.5707963267948966,6.594907426149787,461.0,0.0,0.0,0.0,0.0,136.93015497892193,-0.0024836436288219322,0.039494948841733046,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93015497892193,-0.0024836436288219322,0.039494948841733046,-2763774.3444660106,0,0,0,0
14.515540314101113,2001.0,11.0,6.0,8.0,30.0,14.0,1.0,-12009218.634960392,1155.9866997159959,-18373.88243002616,4.316444993910704,79.5470626699768,-1264.364353252849,12009232.746438915,1266.8715738595217,-12009211.088932974,13512.217971764265,-18373.88243002616,12009232.746438917,5.3560662284271805,930.7838031152628,-1264.364353252849,1570.0332459421522,7748099.995962776,0.5499606370660162,1.6336281799436578,0.0,6.283184652375698,3.1431263137446943,-0.0015350782370787137,3.140467499558469,8613032.79327336,-0.0018741698057398585,-0.0015122813308071578,0.0011967660393565893,-15184107262.316593,-955303057.1256505,17745.429331205785,-15184116823.266851,-11178051542.105371,15214128870.37865,18854873109.647133,0.99999818878265,-0.00112515246822953,0.0015350776341857121,-0.0011251537939221462,-0.9999993670142697,0.0,-0.0015350766625034748,1.7271984240690865e-06,0.9999988217676344,-1264.3694778617983,-930.7892403406348,-2.5070024997358122,0.0,150.0,0.0,0.0,0.0,0.0,4.0852751411485286e-17,2.467176061537556,1.5707963267948966,6.594915768315147,461.0,0.0,0.0,0.0,0.0,136.9303790140602,-0.013180682418964551,0.20959946598947155,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.9303790140602,-0.013180682418964551,0.20959946598947155,-2763774.346118142,0,0,0,0
37.69956427432747,2001.0,11.0,6.0,8.0,30.0,37.0,1.0,-12009038.737405486,3000.195936578641,-47686.748722833734,11.202801489886868,79.54587104517064,-1264.3454040121524,12009133.791564027,1266.8947663512583,-12008987.842932543,35091.10969496314,-47686.748722833734,12009133.791564027,13.902667096513916,930.7410500793575,-1264.3454040121524,1570.0450589399893,7748099.985707653,0.5499606447863422,1.633628180385107,0.0,6.283183606552943,3.145573089100555,-0.003984114804247639,3.138670591357794,8612934.107039854,-0.004864104923726789,-0.003924919579836663,0.02092084800824523,-15184107159.422167,-955303057.381624,16731.316647805274,-15184171559.04198,-11177745815.33741,15214128767.703335,18854735942.11789,0.9999877942381884,-0.002922034882555561,0.003984104264166893,-0.0029220580736882915,-0.9999957307791939,0.0,-0.003984087255146074,1.1641784031524819e-05,0.9999920634251115,-1264.379923392666,-930.7777009409365,-2.507012362875835,0.0,150.0,0.0,0.0,0.0,0.0,4.085261666847354e-17,2.46717386101718,1.5707963267948966,6.594965388745739,461.0,0.0,0.0,0.0,0.0,136.93171105509933,-0.03420939611233416,0.5439984795776367,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93171105509933,-0.03420939611233416,0.5439984795776367,-2763774.3497761805,0,0,0,0
62.69956427432747,2001.0,11.0,6.0,8.0,31.0,2.0,1.0,-12008665.844334904,4988.814398932655,-79294.93357693346,18.628667925465518,79.54340097343014,-1264.3061248832723,12008928.675600326,1266.9428390122634,-12008525.076820754,58358.62003136551,-79294.93357693346,12008928.675600326,23.118593688911787,930.6524219910993,-1264.3061248832723,1570.0695453862572,7748099.960401712,0.5499606611666003,1.6336281813001712,0.0,6.2831824789800175,3.1482115834082394,-0.006625047570287918,3.1367329260012897,8612729.547921468,-0.008088065451622531,-0.0065265119368150245,0.09619511011987925,-15184106937.65495,-955303057.3786458,12861.239605426788,-15184284992.7898,-11177112116.508837,15214128546.373535,18854451623.089855,0.9999662462588798,-0.004859601810904761,0.006624999106785217,-0.004859708459867049,-0.9999881915471228,0.0,-0.006624920875795454,3.219556420585576e-05,0.999978054452614,-1264.4015749674413,-930.7537820511594,-2.5070328071705394,0.0,150.0,0.0,0.0,0.0,0.0,4.0852337374878e-17,2.467169299806621,1.5707963267948966,6.595068243924773,461.0,0.0,0.0,0.0,0.0,136.934472204249,-0.05688730750760902,0.9046230759648813,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.934472204249,-0.05688730750760902,0.9046230759648813,-2763774.358802898,0,0,0,0
87.69956427432747,2001.0,11.0,6.0,8.0,31.0,27.0,1.0,-12008107.302431216,6977.355736012438,-110901.89198341304,26.054721373723783,79.53970099214668,-1264.2472877080852,12008621.440441882,1267.014844828991,-12007831.914912844,81623.36304951031,-110901.89198341304,12008621.440441882,32.334318164458374,930.5196645033373,-1264.2472877080852,1570.1062252713393,7748099.922506541,0.5499606857007849,1.633628182670874,0.0,6.28318135177027,3.1508501898979495,-0.0092660927351657,3.134795247821986,8612423.146860894,-0.01131173301308915,-0.009128062038787809,0.26319584622979164,-15184106605.501764,-955303057.3766192,4275.972235098481,-15184454866.743578,-11176162960.667662,15214128214.875652,18854025780.28339,0.9999339687880243,-0.0067970616126431195,0.009265960137214995,-0.006797353422550562,-0.999976897726367,0.0,-0.009265746072468432,6.298400585191542e-05,0.9999570700698783,-1264.4340073859112,-930.717955171668,-2.50706343009034,0.0,150.0,0.0,0.0,0.0,0.0,4.0851919020034866e-17,2.467162467553544,1.5707963267948966,6.595222317574572,461.0,0.0,0.0,0.0,0.0,136.93860810204046,-0.07956869127317695,1.2653029051892157,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.93860810204046,-0.07956869127317695,1.2653029051892157,-2763774.372320238,0,0,0,0
112.69956427432747,2001.0,11.0,6.0,8.0,31.0,52.0,1.0,-12007363.106081724,8965.789197425824,-142507.1349489058,33.4810363907261,79.53477087559078,-1264.1688888960523,12008212.082994698,1267.1107841182275,-12006908.36326367,104884.23550477167,-142507.1349489058,12008212.082994696,41.54975993238937,930.342776799058,-1264.1688888960523,1570.155102066449,7748099.872012527,0.549960718388491,1.6336281844973055,0.0,6.2831802249223445,3.153488953301395,-0.011907295117065295,3.132857551705758,8612014.900797766,-0.014534990880359786,-0.011729553016137977,0.5585120860487223,-15184106162.957947,-955303057.3766226,-10903.818735986948,-15184681141.90953,-11174898382.256472,15214127773.205095,18853458442.29488,0.9998909609437683,-0.008734371567920582,0.011907013742379206,-0.008734990800161237,-0.9999618492401203,0.0,-0.011906559480757037,0.00010400765549707579,0.9999291089991024,-1264.4772226152375,-930.6702202859329,-2.5071042321964483,0.0,150.0,0.0,0.0,0.0,0.0,4.0851361585534445e-17,2.467153363957294,1.5707963267948966,6.595427624275947,461.0,0.0,0.0,0.0,0.0,136.94411888676976,-0.10225493232099492,1.6260599961888713,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.94411888676976,-0.10225493232099492,1.6260599961888713,-2763774.3903316297,0,0,0,0
137.69956427432749,2001.0,11.0,6.0,8.0,32.0,17.0,1.0,-12006433.24781053,10954.08402617542,-174110.1733749797,40.90768754129918,79.52861032264566,-1264.0709236574953,12007700.599138854,1267.2306572980867,-12005754.429943686,128140.13412866008,-174110.1733749797,12007700.599138854,50.764838399991156,930.1217577894821,-1264.0709236574953,1570.216180392842,7748099.808891697,0.5499607592325464,1.6336281867795857,0.0,6.283179098632636,3.1561279183637945,-0.014548699547658896,3.130919832535809,8611504.805656979,-0.017757722380659025,-0.014330967974080854,1.0187576580792665,-15184105609.962103,-955303057.3766245,-34557.19704309106,-15184963766.279158,-11173318427.169678,15214127221.300463,18852749647.182358,0.9998372215509491,-0.010671488945069635,0.01454818631217032,-0.01067261843321483,-0.9999430459860097,0.0,-0.014547357734563563,0.00015526724140511265,0.9998941695374698,-1264.5312232720128,-930.6105773719432,-2.5071552142345386,0.0,150.0,0.0,0.0,0.0,0.0,4.085066504690167e-17,2.4671419886181627,1.5707963267948966,6.595684183440456,461.0,0.0,0.0,0.0,0.0,136.95100474261704,-0.12494741631061365,1.9869163897976616,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,136.95100474261704,-0.12494741631061365,1.9869163897976616,-2763774.4128470514,0,0,0,0
